date,phy_name,id_phy,id_site,id,value,unit,moygliss24
2024-06-17 10:00:00,PM10FNV,N1,CONTE2,FSCOT2,18.8,microg/m3,12.337499999999993
2024-06-17 11:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.7,microg/m3,12.691666666666661
2024-06-17 12:00:00,PM10FNV,N1,CONTE2,FSCOT2,14.8,microg/m3,12.737499999999995
2024-06-17 13:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.2,microg/m3,12.924999999999995
2024-06-17 14:00:00,PM10FNV,N1,CONTE2,FSCOT2,13.8,microg/m3,12.97083333333333
2024-06-17 15:00:00,PM10FNV,N1,CONTE2,FSCOT2,14.1,microg/m3,13.03333333333333
2024-06-17 16:00:00,PM10FNV,N1,CONTE2,FSCOT2,13.1,microg/m3,13.08333333333333
2024-06-17 17:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.7,microg/m3,13.258333333333331
2024-06-17 18:00:00,PM10FNV,N1,CONTE2,FSCOT2,14.9,microg/m3,13.499999999999995
2024-06-17 19:00:00,PM10FNV,N1,CONTE2,FSCOT2,13.7,microg/m3,13.341666666666661
2024-06-17 20:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.1,microg/m3,12.895833333333329
2024-06-17 21:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.5,microg/m3,12.662499999999994
2024-06-17 22:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.2,microg/m3,12.666666666666659
2024-06-17 23:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.6,microg/m3,12.808333333333328
2024-06-18 00:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.7,microg/m3,12.799999999999995
2024-06-18 01:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.9,microg/m3,12.779166666666661
2024-06-18 02:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.2,microg/m3,12.758333333333328
2024-06-18 03:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.6,microg/m3,12.78333333333333
2024-06-18 04:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.0,microg/m3,12.74583333333333
2024-06-18 05:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.5,microg/m3,12.795833333333329
2024-06-18 06:00:00,PM10FNV,N1,CONTE2,FSCOT2,18.5,microg/m3,13.179166666666662
2024-06-18 07:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.8,microg/m3,13.324999999999996
